Ligand#;distance_pi_bond_1;distance_pi_bond_2;dihedral_angle_1;dihedral_angle_2;NE_quad;NW_quad;SW_quad;SE_quad;+,+,+_octant;-,+,+_octant;-,-,+_octant;+,-,+_octant;+,-,-_octant;-,-,-_octant;-,+,-_octant;+,+,-_octant;bite_angle;cone_angle;distance_Rh_max_donor_gaussian;distance_Rh_min_donor_gaussian;buried_volume_Rh_3.5A;buried_volume_donor_max;buried_volume_donor_min;buried_volume_Rh_4A;buried_volume_Rh_5A;buried_volume_Rh_6A;buried_volume_Rh_7A;dispersion_p_int_Rh_gfn2_xtb;dispersion_p_int_donor_max_gfn2_xtb;dispersion_p_int_donor_min_gfn2_xtb;sasa_gfn2_xtb;ip_gfn2_xtb;dipole_gfn2_xtb;ea_gfn2_xtb;electrofugality_gfn2_xtb;nucleofugality_gfn2_xtb;nucleophilicity_gfn2_xtb;electrophilicity_gfn2_xtb;HOMO_LUMO_gap_gfn2_xtb;sum_electronic_and_free_energy_dft;sum_electronic_and_enthalpy_dft;zero_point_correction_dft;entropy_dft;dipole_moment_dft;lone_pair_occupancy_min_donor_dft;lone_pair_occupancy_max_donor_dft;dispersion_energy_dft;nbo_charge_Rh_dft;nbo_charge_min_donor_dft;nbo_charge_max_donor_dft;mulliken_charge_Rh_dft;mulliken_charge_min_donor_dft;mulliken_charge_max_donor_dft;homo_energy_dft;lumo_energy_dft;homo_lumo_gap_dft;hardness_dft;softness_dft;electronegativity_dft;electrophilicity_dft;min_NBO_donor;max_NBO_donor;min_bv_donor;max_bv_donor;Rh_donor_min_d;Rh_donor_max_d;std_quad;min_quad;max_quad;std_oct;min_oct;max_oct;ratio_std_oct_std_quad;ratio_min_oct_min_quad;lone_pair_occ_min;lone_pair_occ_max;bite_angle_rad;bite_angle_sin;bite_angle_cos;cone_angle_rad;cone_angle_sin;cone_angle_cos
L143;1.392749686;1.390346535;14.28077437;-1.044129595;0.484462356;0.559634737;0.52581066;0.522083489;0.15724003;0.195117406;0.091967946;0.144241521;0.811684681;0.924152069;0.952199031;0.907379799;94.85577358;222.0731164;2.34290297;2.325932459;0.52335888;0.883368664;0.894317229;0.52592561;0.501856611;0.439026713;0.355723032;50.26167127;55.30945256;0.0;831.9931367;3.397481654;1.087350626;5.205887392;3.978443961;0.221074915;-3.397481654;0.580962306;0.084662893;-2583.356226;-2583.233731;0.773573;0.00041085;12.52142937;1.13372;1.14861;-4.30096795;-0.27329;1.07142;1.04613;-0.576785;0.246857;0.41995;-6.627604943;-2.30806968;4.319535263;2.159767631;0.463012773;4.467837311;4.621230995;1.04613;1.07142;0.883368664;0.894317229;2.325932459;2.34290297;0.0307462395695418;0.484462356;0.559634737;0.4047495581311871;0.091967946;0.952199031;13.164197111510964;0.1898350715199841;1.13372;1.14861;1.655545563497249;0.9982054661986832;0.4576760889123817;3.8759070613446167;0.1649607976671545;0.1288548358119553
L149;1.392757828;1.389902367;12.26174935;-11.69837157;0.523038576;0.477543794;0.506033358;0.531750839;0.084653373;0.093784942;0.20103429;0.123602311;0.961423779;0.861302646;0.862467387;0.888464406;89.98327743;218.8226722;2.345718309;2.331569331;0.509475168;0.909272503;0.8914112;0.512119049;0.494300085;0.448631457;0.382066087;48.6933537;58.84275937;56.38148103;989.8737689;3.075667311;1.370971641;5.081644821;3.558268596;0.246956465;-3.075667311;0.482601285;0.079700719;-3063.289535;-3063.138531;0.907697;0.00050647;2.157620265;1.1265;1.12513;-5.351799925;-0.27366;1.09162;1.08744;-0.473827;0.368243;0.351038;-6.257530106;-2.183985764;4.073544342;2.036772171;0.49097293;4.220757935;4.373291672;1.08744;1.09162;0.8914112;0.909272503;2.331569331;2.345718309;0.0238856720800073;0.477543794;0.531750839;0.4129306272444848;0.084653373;0.961423779;17.287796041967532;0.1772682925914016;1.12513;1.1265;1.5705044628890017;0.9999999787038653;0.5001459319508758;3.819176107902264;0.1865439250655849;0.11045502302467
L153;1.393333658;1.388373797;-11.62374134;-23.34330172;0.490006523;0.481107902;0.464778233;0.471463846;0.096766679;0.09918934;0.102776742;0.069698099;0.883246366;0.863026463;0.84015095;0.859858367;85.11576792;222.3910768;2.304215302;2.318536691;0.476780889;0.894212402;0.890799711;0.486779219;0.476571616;0.394470271;0.284958272;49.65184302;63.08110253;65.87456871;660.182682;3.727739209;0.257628762;5.151038989;4.321689122;0.288910925;-3.727739209;0.593949913;0.076209284;-2066.995436;-2066.897587;0.588004;0.000328187;7.006640229;1.18051;1.17553;-3.112713748;-0.27591;1.06512;1.06422;-0.373532;0.288377;0.276129;-6.60338681;-2.538005884;4.065380926;2.032690463;0.491958819;4.570696347;5.138821053;1.06422;1.06512;0.890799711;0.894212402;2.304215302;2.318536691;0.0110447810802151;0.464778233;0.490006523;0.4115766953771078;0.069698099;0.883246366;37.264359735873626;0.1499599035654494;1.17553;1.18051;1.4855503955673657;0.9981843826896254;0.5425713617841488;3.8814565172155753;0.1629063135259653;0.130719826501144
L155;1.390747398;1.388976619;4.448508075;0.246602111;0.51097186;0.476891539;0.504961796;0.534942229;0.126211331;0.149226612;0.160734253;0.076500186;0.895732389;0.804556467;0.909150205;0.933423407;92.03492705;227.2834128;2.315999162;2.316643029;0.506982622;0.908002935;0.89130055;0.509872913;0.500210889;0.471575808;0.413440793;52.65637754;62.75592301;58.47071001;992.1250295;3.013276107;0.559825869;5.039263645;3.469031946;0.262492195;-3.013276107;0.455755839;0.066955374;-4028.720086;-4028.563389;0.930055;0.000525564;4.930897604;1.136;1.10054;-5.099257569;-0.33031;1.14351;1.19623;-0.475055;0.347167;0.399619;-6.345967108;-2.177455032;4.168512076;2.084256038;0.479787503;4.26171107;4.356993793;1.14351;1.19623;0.89130055;0.908002935;2.315999162;2.316643029;0.0238551462636697;0.476891539;0.534942229;0.4073338870340586;0.076500186;0.933423407;17.075304528918696;0.16041422366271;1.10054;1.136;1.6063125038552917;0.9996846834388394;0.4822456445730394;3.9668438885294246;0.1326408818594393;0.1608137999284322
L157;1.393209119;1.392949434;3.134894414;3.026506344;0.558469996;0.452268915;0.559192136;0.451127469;0.170983973;0.100354081;0.100680209;0.171682818;0.945956019;0.80418375;0.80157473;0.946701454;89.9546345;237.2883574;2.375144297;2.37234424;0.50537528;0.912516306;0.912597838;0.512142325;0.502997777;0.466239966;0.4022361;55.00986907;59.00498204;61.82554664;924.0710278;3.135116064;0.60745991;4.707699481;3.478064447;0.481248903;-3.135116064;0.342948384;0.0783198;-2920.571782;-2920.434341;1.080482;0.000460979;1.208092902;1.14827;1.14936;-5.541716842;-0.27728;1.06655;1.08395;-0.494468;0.406291;0.40636;-6.270319457;-2.095004535;4.175314922;2.087657461;0.479005785;4.182661996;4.190021998;1.06655;1.08395;0.912516306;0.912597838;2.37234424;2.375144297;0.061855651544746;0.451127469;0.559192136;0.3994441092558654;0.100354081;0.946701454;6.457681703779479;0.2224517190727749;1.14827;1.14936;1.570004549453083;0.9999998432721684;0.5003958886295423;4.141463113279051;0.0792995065903687;0.2297943471263179
L165;1.386804731;1.38873197;8.01081492;-3.456235602;0.416534663;0.410314946;0.489633805;0.440598211;0.090756616;0.06187104;0.055208722;0.144800596;0.74231271;0.758758852;0.8259877;0.834467015;83.07906843;231.821088;2.289449956;2.299408232;0.438862747;0.823524273;0.829359625;0.436231457;0.411385245;0.364695678;0.311968087;47.21085319;51.00074624;54.34257316;1015.287693;3.687951956;0.903015044;6.010680409;4.854495094;0.001862729;-3.687951956;1.166543138;0.081800343;-2986.533425;-2986.405175;0.847017;0.000430153;7.822489098;1.16628;1.16831;-5.091521389;-0.27226;1.08533;1.08609;-0.416196;0.232469;0.228434;-6.549236154;-2.475419698;4.073816456;2.036908228;0.490940135;4.512327926;4.998041402;1.08533;1.08609;0.823524273;0.829359625;2.289449956;2.299408232;0.0360257671605795;0.410314946;0.489633805;0.3775382894073929;0.055208722;0.834467015;10.479673832470294;0.1345520618690794;1.16628;1.16831;1.4500032835931762;0.996356693357154;0.5602497548505568;4.0460412611555165;0.1069577758677218;0.1909404425532967
L167;1.385246876;1.397664689;-29.46911386;-6.78545178;0.663343272;0.48196981;0.545028886;0.468971301;0.345695117;0.108600447;0.056047335;0.130031681;0.980991428;0.855339173;0.881895266;0.96002609;85.14558884;224.4680807;2.292469817;2.327881191;0.539845788;0.908352357;0.914490542;0.546385234;0.520665148;0.43492562;0.320586862;56.28945365;66.8834534;0.0;696.1318964;3.322662807;0.289677129;4.663365599;3.674265603;0.534237197;-3.322662807;0.351602796;0.080331992;-2078.38279;-2078.275928;0.785319;0.000358417;8.935586129;1.16809;1.14964;-3.921141037;-0.27309;1.04294;1.05016;-0.778925;0.267002;0.284004;-6.57508697;-2.266708375;4.308378595;2.154189297;0.464211758;4.420897672;4.536355336;1.04294;1.05016;0.908352357;0.914490542;2.292469817;2.327881191;0.088790603059988;0.468971301;0.663343272;0.4163395683851887;0.056047335;0.980991428;4.6890048500279295;0.1195112256986488;1.14964;1.16809;1.4860708688073394;0.9982064724660444;0.5423120643899637;3.917707073847338;0.1497440970227258;0.1431795935914338
L178;1.389021255;1.389293078;-7.901990362;-7.513731714;0.515700708;0.509970183;0.521035222;0.508479314;0.074124115;0.177320164;0.178391726;0.080134178;0.957277302;0.842620201;0.838566903;0.961936265;90.2210476;222.2068468;2.324457243;2.322231642;0.513889536;0.90008852;0.899657566;0.516708305;0.500350825;0.451484194;0.374703267;53.80768927;58.00374314;58.10187476;856.8241322;3.351593985;0.436021256;5.228258436;3.938495233;0.204642811;-3.351593985;0.586901248;0.076570708;-2755.096039;-2754.974315;0.771345;0.000408264;5.32804707;1.12257;1.12406;-4.807891277;-0.28147;1.08653;1.08672;-0.530033;0.4025;0.404606;-6.499439319;-2.328206105;4.171233214;2.085616607;0.47947451;4.413822712;4.670520667;1.08653;1.08672;0.899657566;0.90008852;2.322231642;2.324457243;0.0057427714842675;0.508479314;0.521035222;0.4171660879390794;0.074124115;0.961936265;72.64194458754164;0.1457760678932948;1.12257;1.12406;1.574654335218528;0.9999962789473662;0.4980710005734708;3.8782410971346257;0.1640954449571617;0.12963783953882
L181;1.390932974;1.389949353;-18.23040624;-2.670225253;0.509108274;0.476728476;0.531727544;0.503074916;0.186451733;0.154165114;0.09928252;0.091641819;0.831764816;0.799291837;0.906867313;0.971813269;88.9549347;220.6396955;2.323332236;2.300912848;0.505020034;0.913925643;0.888149925;0.508375489;0.497008136;0.454729239;0.382632512;50.20823588;63.59462455;55.89333116;978.1753326;4.368446494;2.089323577;6.327663246;5.850363433;0.000253694;-4.368446494;1.48191694;0.061178734;-5060.919612;-5060.767736;0.73216;0.000509395;5.36077484;1.1283;1.10976;-4.841065474;-0.35039;1.15802;1.18478;-0.5266;0.367223;0.425116;-6.655904783;-2.515964662;4.139940122;2.069970061;0.483098775;4.585934722;5.079976198;1.15802;1.18478;0.888149925;0.913925643;2.300912848;2.323332236;0.022613582893655;0.476728476;0.531727544;0.4022835649492848;0.091641819;0.971813269;17.789466040879308;0.1922306378023032;1.10976;1.1283;1.552556496411554;0.9999168294527788;0.5091194095138387;3.850889147072716;0.1743499513798793;0.1205898712030568
L182;1.387835534;1.390997224;0.509837944;-2.085052472;0.55611722;0.52765095;0.529095229;0.613119642;0.151276556;0.162597838;0.249254566;0.146244875;0.960957883;0.892704063;0.976984719;0.911945583;93.99410266;221.4389288;2.337233133;2.303336649;0.556670471;0.924058889;0.892966129;0.556576252;0.537449544;0.4906447;0.419650126;55.32279767;64.9278343;68.06613071;966.5445105;3.128419485;1.074003601;5.187651287;3.668533979;0.198463207;-3.128419485;0.540114494;0.068332921;-4178.839766;-4178.689979;0.9424;0.000502388;6.662337038;1.12582;1.09934;-5.357237018;-0.32652;1.15645;1.17412;-0.644703;0.360497;0.339767;-6.412907115;-2.135821613;4.277085502;2.138542751;0.467608141;4.274364364;4.271644956;1.15645;1.17412;0.892966129;0.924058889;2.303336649;2.337233133;0.0399550558682277;0.52765095;0.613119642;0.4074033258577307;0.146244875;0.976984719;10.19654001239173;0.2771621561564515;1.09934;1.12582;1.64050656887456;0.9987856124349828;0.465173101948937;3.864838399649296;0.1690893175460766;0.1251692111927321
