Ligand#,distance_pi_bond_1,distance_pi_bond_2,dihedral_angle_1,dihedral_angle_2,NE_quad,NW_quad,SW_quad,SE_quad,"+,+,+_octant","-,+,+_octant","-,-,+_octant","+,-,+_octant","+,-,-_octant","-,-,-_octant","-,+,-_octant","+,+,-_octant",bite_angle,cone_angle,distance_Rh_max_donor_gaussian,distance_Rh_min_donor_gaussian,buried_volume_Rh_3.5A,buried_volume_donor_max,buried_volume_donor_min,buried_volume_Rh_4A,buried_volume_Rh_5A,buried_volume_Rh_6A,buried_volume_Rh_7A,dispersion_p_int_Rh_gfn2_xtb,dispersion_p_int_donor_max_gfn2_xtb,dispersion_p_int_donor_min_gfn2_xtb,sasa_gfn2_xtb,ip_gfn2_xtb,dipole_gfn2_xtb,ea_gfn2_xtb,electrofugality_gfn2_xtb,nucleofugality_gfn2_xtb,nucleophilicity_gfn2_xtb,electrophilicity_gfn2_xtb,HOMO_LUMO_gap_gfn2_xtb,sum_electronic_and_free_energy_dft,sum_electronic_and_enthalpy_dft,zero_point_correction_dft,entropy_dft,dipole_moment_dft,lone_pair_occupancy_min_donor_dft,lone_pair_occupancy_max_donor_dft,dispersion_energy_dft,nbo_charge_Rh_dft,nbo_charge_min_donor_dft,nbo_charge_max_donor_dft,mulliken_charge_Rh_dft,mulliken_charge_min_donor_dft,mulliken_charge_max_donor_dft,homo_energy_dft,lumo_energy_dft,homo_lumo_gap_dft,hardness_dft,softness_dft,electronegativity_dft,electrophilicity_dft,min_NBO_donor,max_NBO_donor,min_bv_donor,max_bv_donor,Rh_donor_min_d,Rh_donor_max_d,std_quad,min_quad,max_quad,std_oct,min_oct,max_oct,ratio_std_oct_std_quad,ratio_min_oct_min_quad,lone_pair_occ_min,lone_pair_occ_max,bite_angle_sin,bite_angle_cos,cone_angle_sin,cone_angle_cos
L145,1.39423341,1.38775343,-15.62145381,-1.91870665,0.523457883,0.525973723,0.560636414,0.531028699,0.234112933,0.197027581,0.102450615,0.167256802,0.812802833,0.854919866,0.959606783,0.954016027,98.98831239,224.2194055,2.405507222,2.332648528,0.535210119,0.907542862,0.905050317,0.540329588,0.528054145,0.480770103,0.401547281,47.51104047,69.91011511,73.02131844,871.0844114,3.384748596,0.902437692,5.284689045,4.005012509,0.181574868,-3.384748596,0.620263913,0.07230042,-2909.568129,-2909.443547,0.843998,0.00041785,6.970230528,1.12496,1.15319,-5.313894351,-0.27287,1.07631,1.06843,-0.474316,0.373735,0.404102,-8.564783444,-4.309194937,4.255588508,2.127794254,0.469970251,6.436989191,9.736568693,1.06843,1.07631,0.905050317,0.907542862,2.332648528,2.405507222,0.017198744116874484,0.523457883,0.560636414,0.3895932489828513,0.102450615,0.959606783,22.6524242895505,0.19571892663616644,1.12496,1.15319,-0.999603989346868,0.028140086741633794,-0.9193114003728262,-0.39353087444894747
L146,1.414422015,1.396341259,-7.883949239,4.579523564,0.508176482,0.452455274,0.657007082,0.528256616,0.15337309,0.128261275,0.137346254,0.329155796,0.862979873,0.776649273,0.919166977,0.984858367,102.7590487,236.0715225,2.517214049,2.383817399,0.536357389,0.900659243,0.834816437,0.549833964,0.541117436,0.469989569,0.364992201,54.89942094,56.02995868,60.92650023,842.1554918,3.85337721,2.439438739,5.568539731,4.689376204,0.113459262,-3.85337721,0.835998994,0.06931599,-2349.215114,-2349.098691,0.718619,0.000390485,9.842958715,1.29005,1.1738,-4.316691159,-0.01797,-0.66104,1.0114,-0.29778,-0.437952,0.410397,-8.752814115,-4.566342525,4.18647159,2.093235795,0.477729266,6.65957832,10.59364251,-0.66104,1.0114,0.834816437,0.900659243,2.383817399,2.517214049,0.08651713722296304,0.452455274,0.657007082,0.3831225901365664,0.128261275,0.984858367,4.428285567854868,0.2834783510557554,1.1738,1.29005,0.7916524281332363,-0.6109717121362911,-0.4368316574922388,-0.8995432746747559
L147,1.389453589,1.38950552,-5.556753383,-5.740276551,0.51551435,0.510669027,0.516213194,0.510901975,0.074403653,0.176155423,0.176015654,0.075009318,0.956625047,0.845182631,0.845788297,0.95741707,92.16642822,221.9509397,2.331764094,2.331487742,0.513353755,0.897234905,0.897042723,0.516196232,0.501263363,0.453316477,0.379908546,52.78438959,56.63313454,58.50192873,896.8933421,3.44356711,0.073533616,5.311661487,4.085044299,0.175815702,-3.44356711,0.641477189,0.075510416,-2938.47364,-2938.340566,0.775891,0.000446332,6.203901709,1.12057,1.1208,-4.792610365,-0.27048,1.08932,1.08559,-0.539199,0.388271,0.388342,-8.202327796,-4.435455763,3.766872032,1.883436016,0.530944503,6.318891779,10.59988048,1.08559,1.08932,0.897042723,0.897234905,2.331487742,2.331764094,0.0029473242216718452,0.510669027,0.516213194,0.4186078174657037,0.074403653,0.95741707,142.02978226408084,0.1456983859724079,1.12057,1.1208,-0.8724734051151282,-0.4886615980070599,0.8921754293416599,-0.4516890559655222
L148,1.383850566,1.387905743,-5.832487102,-18.71935943,0.712611815,0.534522922,0.591595229,0.544586284,0.485976519,0.130590757,0.127841968,0.232808423,0.939247111,0.938455088,0.9613306,0.950382035,97.63762017,240.0507702,2.297454279,2.32847181,0.595922242,0.933778653,0.919330041,0.611038266,0.613334095,0.574808381,0.510758526,69.61278329,73.80169258,62.62531685,1045.485618,3.063657431,0.487206928,5.054219816,3.532288783,0.260411536,-3.063657431,0.468631352,0.083022081,-4021.108679,-4020.93926,1.29222,0.000568234,4.73112364,1.1443,1.12527,-8.371144322,-0.35699,1.80791,1.81721,-0.817262,0.97411,0.962444,-8.391446922,-4.560356021,3.831090901,1.915545451,0.522044517,6.475901471,10.94656873,1.80791,1.81721,0.919330041,0.933778653,2.297454279,2.32847181,0.08173208639407945,0.534522922,0.712611815,0.3916882691172364,0.127841968,0.9613306,4.792343942239186,0.23917022589351183,1.12527,1.1443,-0.2457059573712613,-0.9693444086145399,0.960759798014805,0.27738170545036134
L149,1.392220122,1.388906455,10.35571433,-10.93646373,0.526672568,0.48008293,0.508479314,0.529770779,0.09019754,0.09019754,0.195723071,0.126956765,0.963147596,0.869968319,0.863818487,0.890001864,90.00911167,217.8874923,2.346450316,2.327156848,0.511216455,0.910285827,0.891999394,0.513888027,0.496485841,0.450560116,0.383125644,49.07336979,54.88326148,58.02741016,992.0537455,3.070340973,1.388657154,5.07902039,3.551084864,0.247723501,-3.070340973,0.480743891,0.079192468,-3063.244758,-3063.092201,0.908304,0.000511679,1.92606698,1.119,1.12255,-5.33889597,-0.27193,1.09306,1.08726,-0.501684,0.357599,0.349259,-7.987902081,-4.07055109,3.917350992,1.958675496,0.510549094,6.029226586,9.279631388,1.08726,1.09306,0.891999394,0.910285827,2.327156848,2.346450316,0.022803053918003607,0.48008293,0.529770779,0.4144629336666771,0.09019754,0.963147596,18.175764314596815,0.18787908164116562,1.119,1.12255,0.8898769104913721,-0.4562007060212978,-0.8990518637566928,-0.43784214766924523
L150,1.401733668,1.422759642,43.25542028,3.056453633,0.655819046,0.759900298,0.512253075,0.488655423,0.338380544,0.564153932,0.063920984,0.13660082,0.973257548,0.955646664,0.913389862,0.88790533,94.55892116,231.8219561,2.491818138,2.209206985,0.604098723,0.951931141,0.840180069,0.600180001,0.56241525,0.472315071,0.366695747,69.66548279,71.32530965,0.0,730.5132262,3.23249023,0.821904166,4.773417812,3.610130171,0.450222129,-3.23249023,0.377639941,0.073667665,-2454.776075,-2454.66559,0.816192,0.000370569,3.748390464,1.27969,1.23366,-4.638376245,0.01776,-0.68688,0.94231,-0.370015,-0.498892,0.428959,-8.305731059,-3.78292675,4.522804309,2.261402155,0.442203523,6.044328904,8.077712279,-0.68688,0.94231,0.840180069,0.951931141,2.209206985,2.491818138,0.12742564837152323,0.488655423,0.759900298,0.38146697677786284,0.063920984,0.973257548,2.9936436004285,0.13080993475437191,1.23366,1.27969,0.3061455760230136,0.9519847090586787,-0.6098729501821126,0.7924992016627944
L151,,,,,0.483390794,0.629472605,0.377888558,0.465593552,0.052459933,0.343691763,0.107202758,0.045285129,0.914321655,0.915253448,0.823984346,0.710491987,91.26723407,217.9181485,2.300363167,2.109810461,0.488608833,0.883083302,0.836662551,0.484028769,0.457987764,0.404592045,0.318731036,48.6586433,60.00931043,51.8591047,720.6839073,3.561371805,0.765298354,5.060996109,4.094073298,0.317705384,-3.561371805,0.532701492,0.055890259,-3200.262609,-3200.158798,0.681475,0.000348184,6.938918678,1.29012,1.10612,-3.733918014,-0.05344,-0.49294,1.1739,-0.343953,-0.324485,0.482011,-8.677166465,-4.45287105,4.224295415,2.112147708,0.473451737,6.565018757,10.20275976,-0.49294,1.1739,0.836662551,0.883083302,2.109810461,2.300363167,0.104335357469101,0.377888558,0.629472605,0.39246426578141974,0.045285129,0.915253448,3.7615653533141757,0.11983725900480957,1.10612,1.29012,-0.1603518604643711,-0.9870599175559784,-0.9120499053204723,-0.4100792243029602
L152,1.387067969,1.401532098,7.507067271,-0.567466513,0.488422475,0.461144242,0.371202944,0.553019009,0.135855386,0.18812896,0.153559448,0.084467015,0.840989564,0.734159523,0.952478569,0.657938874,92.64225677,230.0594535,2.314526109,2.105946437,0.468348164,0.900467061,0.800514816,0.468550214,0.45629474,0.422306,0.34518581,47.80497948,60.98566911,49.4140363,819.645145,3.717448325,1.51486016,5.527504777,4.514185324,0.115232221,-3.717448325,0.796736999,0.054245284,-3467.67732,-3467.565186,0.749434,0.000376099,5.909927297,1.29308,1.11608,-4.224019568,0.00683,-0.48093,1.08242,-0.294533,-0.322754,0.362652,-8.468183028,-4.488790078,3.97939295,1.989696475,0.50258922,6.478486553,10.54703281,-0.48093,1.08242,0.800514816,0.900467061,2.105946437,2.314526109,0.07541260064780772,0.371202944,0.553019009,0.3616183903171267,0.084467015,0.952478569,4.7951985107364035,0.22754942105200548,1.11608,1.29308,-0.9993970953124801,-0.03471953169294806,-0.6617794142233483,-0.7496986107164678
L153,1.391965187,1.389287961,-13.37823761,-20.94014404,0.485999814,0.480292583,0.468202572,0.472651882,0.09154864,0.095928066,0.101891539,0.072586657,0.880450988,0.8646571,0.843412225,0.863818487,85.08310159,222.2707877,2.308669633,2.318245021,0.476559588,0.894544353,0.891061778,0.486565856,0.476611034,0.394345549,0.284906326,49.71723202,62.97214683,65.93241914,659.6826873,3.71942064,0.247009741,5.148783828,4.311308572,0.289104104,-3.71942064,0.591887932,0.076041575,-2066.947301,-2066.849215,0.588487,0.000328982,6.069497866,1.17663,1.17471,-3.111908825,-0.26973,1.06155,1.06082,-0.378957,0.276896,0.27038,-8.915538198,-4.882810933,4.032727264,2.016363632,0.495942291,6.899174566,11.80308178,1.06082,1.06155,0.891061778,0.894544353,2.308669633,2.318245021,0.007915315504335932,0.468202572,0.485999814,0.41317272465640326,0.072586657,0.880450988,52.199147896261536,0.15503258918449514,1.17471,1.17663,-0.25717713459467983,-0.9663642798870775,0.7049060657152824,-0.7093006686291802
L154,1.386716999,1.400786772,25.59820806,3.589531868,0.516259784,0.485627097,0.385179836,0.54635669,0.155283265,0.186218785,0.123928438,0.105898248,0.877236303,0.785035408,0.968784942,0.664461424,90.94140836,235.297625,2.278750105,2.113711435,0.483309262,0.879728848,0.814357762,0.486352492,0.483818706,0.449321965,0.369095939,49.57747422,58.6404156,50.2882883,881.295173,4.542550784,3.942970461,6.216995253,5.920818734,0.007272697,-4.542550784,1.378267951,0.051363034,-4506.967699,-4506.82479,0.674044,0.000479319,7.905512432,1.29531,1.11146,-3.976517008,-0.05052,-0.46262,1.14082,-0.328184,-0.324953,0.385008,-9.255136283,-5.066215669,4.188920615,2.094460307,0.477449965,7.160675976,12.24069042,-0.46262,1.14082,0.814357762,0.879728848,2.113711435,2.278750105,0.06998919678837383,0.385179836,0.54635669,0.37458116829607724,0.105898248,0.968784942,5.351985527547879,0.27493196191090336,1.11146,1.29531,0.1640339281266044,-0.9864546976031672,0.3162974600280744,-0.9486600638689228
L155,1.390345757,1.389248635,5.218340434,1.634564305,0.505870294,0.478452292,0.501770406,0.536712635,0.128633992,0.15081066,0.163343272,0.0759877,0.883106597,0.806093925,0.910081998,0.927553112,92.130081,223.8618266,2.317660612,2.317341173,0.505549991,0.906745015,0.890170751,0.508491869,0.498866718,0.470076874,0.412175586,52.31554682,63.24495368,58.25907528,996.9348593,3.015898906,0.535653984,5.043570732,3.473900356,0.260430718,-3.015898906,0.45800145,0.066592449,-4028.674878,-4028.520138,0.931146,0.000519001,4.230567958,1.13498,1.09878,-5.101715603,-0.3167,1.14243,1.1927,-0.480507,0.34204,0.396019,-8.232804547,-4.133953617,4.09885093,2.049425465,0.487941629,6.183379082,9.328023273,1.14243,1.1927,0.890170751,0.906745015,2.317341173,2.317660612,0.02394223480262427,0.478452292,0.536712635,0.4042882822307428,0.0759877,0.927553112,16.885987693447458,0.15881980559098252,1.09878,1.13498,-0.8541395673317072,-0.5200438438424245,-0.7234234896111476,-0.6904045587036849
L156,1.389168825,1.393956765,6.333650296,12.86891372,0.510133246,0.552855945,0.543607902,0.526602684,0.160314946,0.128121506,0.08758852,0.157659337,0.859951547,0.977590384,0.965616847,0.929556467,91.77172633,222.8224327,2.300883699,2.359906463,0.533142704,0.91425177,0.928607203,0.53610887,0.522943537,0.479859631,0.407269886,55.30556867,59.21192784,60.0915025,865.3154183,3.161151372,0.465739442,5.205790686,3.714321526,0.193379468,-3.161151372,0.553170154,0.063680489,-5284.914924,-5284.786125,0.808279,0.000431994,82.95828306,1.10887,1.09533,-5.281821731,-0.32032,1.15343,1.19529,-0.524414,0.400747,0.411282,-8.211035439,-4.15681118,4.054224259,2.027112129,0.493312622,6.18392331,9.432361177,1.15343,1.19529,0.91425177,0.928607203,2.300883699,2.359906463,0.01888774171230792,0.510133246,0.552855945,0.42946217460613956,0.08758852,0.977590384,22.737613693980514,0.17169733728744274,1.09533,1.10887,-0.6174834868941842,-0.7865838438545505,0.22860617710380515,-0.9735189858395077
L157,1.393172464,1.392833906,3.26832868,3.519779744,0.556932538,0.452012672,0.557235371,0.450475214,0.168654491,0.100680209,0.100447261,0.169027208,0.945210585,0.803345136,0.800503168,0.945443533,89.75944305,237.3108281,2.376741485,2.373852968,0.50418142,0.912382361,0.912609486,0.511184129,0.502126628,0.465473491,0.401572898,54.49269096,58.97245726,62.56772099,924.7210243,3.136931396,0.610737064,4.71039971,3.481007072,0.479675965,-3.136931396,0.344075676,0.077998498,-2920.526933,-2920.389332,1.081392,0.000461516,1.608545794,1.14697,1.14734,-5.537569727,-0.26269,1.06623,1.08576,-0.495344,0.406616,0.407524,-8.243689101,-4.122796949,4.120892152,2.060446076,0.485331799,6.183243025,9.277722613,1.06623,1.08576,0.912382361,0.912609486,2.373852968,2.376741485,0.06111010766581895,0.450475214,0.557235371,0.399507848294806,0.100447261,0.945443533,6.537508499895262,0.22298066104032083,1.14697,1.14734,0.9750050799284535,-0.22218256932916666,-0.9927387045136967,0.12029075010351836
L158,1.397887379,1.402670158,-6.505628405,-3.859003906,0.521664182,0.5373183,0.549664555,0.464941297,0.19721394,0.189107343,0.074496832,0.169166977,0.846114424,0.885529258,0.855385762,0.930162132,92.10188217,228.6149673,2.546964704,2.175722417,0.518292257,0.944866987,0.849247577,0.530414003,0.51941361,0.452204182,0.355752207,51.10977904,61.70737991,0.0,726.1233985,3.13816267,0.327825474,4.706271789,3.481013055,0.482578596,-3.13816267,0.342850385,0.078250878,-2072.877582,-2072.766816,0.800608,0.000371511,4.935990448,1.28238,1.24403,-4.29212019,-0.00471,-0.61287,1.07959,-0.25318,-0.554602,0.378124,-8.603695725,-4.072183773,4.531511952,2.265755976,0.441353796,6.337939749,8.86447629,-0.61287,1.07959,0.849247577,0.944866987,2.175722417,2.546964704,0.037433773746825084,0.464941297,0.549664555,0.38838419102292787,0.074496832,0.930162132,10.375234771938224,0.16022846858449746,1.24403,1.28238,-0.8391373105065012,-0.5439196393916254,0.6603587676000463,-0.7509502633688518
L159,1.39096677,1.390983465,-5.049003988,-5.274195514,0.556373463,0.621855199,0.555534849,0.620760343,0.160408125,0.279537831,0.278140142,0.15849795,0.9523388,0.964172568,0.963380544,0.952571748,95.04937354,240.0359452,2.326241972,2.326411876,0.58909686,0.900239937,0.899983694,0.604532617,0.58958445,0.504668012,0.396701354,61.87128232,0.0,0.0,968.9512038,2.967908636,2.505075331,5.18261581,3.486659424,0.182134978,-2.967908636,0.518750788,0.081944332,-3968.705495,-3968.5532,0.962751,0.0005108,21.7859908,1.16433,1.16452,-5.727517671,-0.33434,1.30574,1.32112,-0.472652,0.241191,0.24203,-8.063277618,-3.83245147,4.230826148,2.115413074,0.472720913,5.947864544,8.361745768,1.30574,1.32112,0.899983694,0.900239937,2.326241972,2.326411876,0.03773612762821629,0.555534849,0.621855199,0.39758868790665386,0.15849795,0.964172568,10.536022451052089,0.28530694390335176,1.16433,1.16452,0.7184656824967816,0.6955624077496094,0.9565421885987826,0.2915939667253953
L160,1.390769658,1.393528728,9.738185823,-7.034419806,0.527138464,0.477963101,0.476262579,0.486162877,0.088799851,0.094716735,0.173453224,0.099515468,0.965477078,0.861209467,0.798872531,0.853009691,94.79769778,221.2820982,2.347650463,2.336126931,0.49168375,0.88037528,0.888621646,0.489715877,0.457877393,0.397050887,0.320893558,47.31931694,53.7952755,60.4785362,1045.000303,3.113958865,2.557825029,5.330090246,3.729291762,0.131242651,-3.113958865,0.615332897,0.090290644,-3968.690384,-3968.535655,0.962122,0.000518964,17.49824997,1.15248,1.15804,-5.492172685,-0.39874,1.17177,1.15656,-0.521521,0.278319,0.257646,-8.273349511,-4.35817543,3.915174081,1.95758704,0.510832969,6.31576247,10.18827126,1.15656,1.17177,0.88037528,0.888621646,2.336126931,2.347650463,0.02389859607578274,0.476262579,0.527138464,0.4072407709206262,0.088799851,0.965477078,17.040363778242906,0.18645145538507654,1.15248,1.15804,0.5226174670652882,0.8525672894958276,0.9800300303376751,0.19884954019644002
L161,1.387541515,1.403242297,-4.072997119,-5.35169548,0.494339359,0.334490309,0.465779911,0.503773761,0.07859672,0.006988446,0.076733135,0.044865822,0.910081998,0.661992173,0.930814387,0.886693999,83.21198521,201.5410144,2.307873441,2.156583015,0.449403653,0.897613446,0.607464825,0.435315933,0.393382817,0.334179555,0.268931135,45.59364181,55.70663166,43.63294726,697.7838664,3.156078855,1.676660548,4.798349799,3.533074245,0.424645592,-3.156078855,0.376995391,0.089129704,-1780.046283,-1779.951692,0.568169,0.00031726,8.145311009,1.3755,1.12989,-3.09845714,-0.02051,-0.75435,1.07094,-0.464265,-0.538787,0.348438,-8.984655116,-4.415319338,4.569335778,2.284667889,0.437700379,6.699987227,9.824147541,-0.75435,1.07094,0.607464825,0.897613446,2.156583015,2.307873441,0.0784186139410589,0.334490309,0.503773761,0.4336160960167862,0.006988446,0.930814387,5.5295047211966954,0.020892820545063983,1.12989,1.3755,0.9991912803986639,0.040209267281047005,0.46096700062919843,0.8874172774579727
L162,1.386514421,1.404698091,-2.537829234,3.104532024,0.496249534,0.305930861,0.286502982,0.416790906,0.047894148,0.006662318,0.057258666,0.006662318,0.94460492,0.605199404,0.776323146,0.566343645,84.54490781,189.2983434,2.317114694,2.185804018,0.376496692,0.84489727,0.53950219,0.353555025,0.307320409,0.26303914,0.211455315,39.97051344,51.12095191,39.70049331,662.723967,3.280234428,1.753861871,4.789728563,3.669636462,0.445673471,-3.280234428,0.389402034,0.086986223,-1587.534849,-1587.449663,0.493376,0.000285715,7.314354371,1.37166,1.11443,-2.439645304,-0.02977,-0.75406,1.09729,-0.359188,-0.534947,0.41509,-9.063296019,-4.483075687,4.580220332,2.290110166,0.436660216,6.773185853,10.01612221,-0.75406,1.09729,0.53950219,0.84489727,2.185804018,2.317114694,0.09839157405154267,0.286502982,0.496249534,0.3881093907484538,0.006662318,0.94460492,3.944538894612477,0.02325392201327943,1.11443,1.37166,0.2745232192202685,-0.9615804709481888,0.7192930681359211,0.6947067598142493
L163,1.389581764,1.387953511,-2.383933045,-9.350041058,0.480269288,0.51677227,0.538972233,0.513091688,0.152720835,0.178671264,0.084280656,0.123136414,0.807817741,0.854873276,0.941902721,0.954808051,92.13255374,235.3743952,2.327487939,2.317083686,0.511950242,0.887381196,0.889431141,0.515532866,0.49439469,0.423814005,0.338091972,48.79646664,62.38428378,55.28514197,1087.444062,3.081501947,0.658068662,4.979830858,3.519914372,0.304581567,-3.081501947,0.438412425,0.079295874,-2811.546733,-2811.39349,1.097304,0.00051398,4.60985649,1.13273,1.12621,-5.219966207,-0.28183,1.07298,1.08125,-0.496023,0.322951,0.348763,-8.47117628,-4.241438588,4.229737692,2.114868846,0.47284256,6.356307434,9.552044863,1.07298,1.08125,0.887381196,0.889431141,2.317083686,2.327487939,0.02420743866198029,0.480269288,0.538972233,0.4071351509883337,0.084280656,0.954808051,16.818596823619007,0.1754862492893778,1.12621,1.13273,-0.8554228879431058,-0.5179301910326107,0.24260853648543745,-0.9701242693719162
L164,1.396109087,1.39618154,-15.18455002,-15.35721808,0.588473723,0.517634178,0.588823146,0.51672568,0.266446142,0.247763697,0.247996646,0.268961983,0.910501305,0.787504659,0.785454715,0.908684309,110.9751881,236.4754311,2.387952525,2.387310119,0.552966595,0.887899506,0.88853429,0.557705139,0.553473164,0.510653544,0.425695081,60.36895026,65.26140048,65.82111031,939.4961553,3.203497403,0.218257843,5.187981646,3.752612922,0.207133873,-3.203497403,0.549115519,0.068088538,-5441.746329,-5441.606972,0.922052,0.000467406,84.47916392,1.16449,1.16489,-5.663769662,-0.16136,1.03945,1.05343,-0.478243,0.336163,0.336219,-7.905451585,-4.222934846,3.682516739,1.841258369,0.543106832,6.064193215,9.986224629,1.03945,1.05343,0.887899506,0.88853429,2.387310119,2.387952525,0.041264274342050405,0.51672568,0.588823146,0.31900135169943106,0.247763697,0.910501305,7.7306909375200705,0.479487872559382,1.16449,1.16489,-0.8518175401530472,-0.5238385994632428,-0.7552150117221396,-0.6554771438193163
L165,1.386186605,1.388004559,5.999781361,-0.079202025,0.418025531,0.412178531,0.480409057,0.442485091,0.09411107,0.063315319,0.05795751,0.133758852,0.741939993,0.761041744,0.827012672,0.827059262,83.10062715,231.9642673,2.289967332,2.300744543,0.438187197,0.823768869,0.828823845,0.435498262,0.410876746,0.364684339,0.312071267,47.25871747,50.17100374,54.54299964,1015.577652,3.68801774,0.863944135,6.011051356,4.854911986,0.00184289,-3.68801774,1.166894246,0.081028877,-2986.484412,-2986.356654,0.847355,0.000428502,6.381552179,1.1646,1.16559,-5.094194088,-0.26563,1.08219,1.08371,-0.43695,0.231843,0.22479,-8.295662846,-4.555457971,3.740204875,1.870102438,0.534730066,6.425560409,11.03892111,1.08219,1.08371,0.823768869,0.828823845,2.289967332,2.300744543,0.031005753841055715,0.412178531,0.480409057,0.3770327817684975,0.05795751,0.827059262,12.16009079157612,0.14061263661498177,1.1646,1.16559,0.9885340079103286,0.1509983947091565,-0.49130643328918683,0.8709867901458999
L166,1.387350086,1.402352854,-3.15778923,-0.48513497,0.505660641,0.320443533,0.304603056,0.46901789,0.058935893,0.013417816,0.124813641,0.013417816,0.952385389,0.627469251,0.813222139,0.595788297,88.94006731,197.1457051,2.305304743,2.144228462,0.400071049,0.867551482,0.587926295,0.379364254,0.342946848,0.297471541,0.238455879,41.32824277,52.01751351,43.60203764,662.5233951,3.255590161,1.88964403,4.74161257,3.625015194,0.473812463,-3.255590161,0.369425033,0.088716542,-1626.758681,-1626.672449,0.523245,0.000289224,8.686258889,1.38083,1.11629,-2.652728446,-0.01832,-0.74867,1.07691,-0.31773,-0.566823,0.396273,-8.954450478,-4.421577957,4.532872522,2.266436261,0.441221321,6.688014218,9.867812069,-0.74867,1.07691,0.587926295,0.867551482,2.144228462,2.305304743,0.10223735402302918,0.304603056,0.505660641,0.3885690343132,0.013417816,0.952385389,3.8006562085485314,0.04405016868904953,1.11629,1.38083,0.8279672333756424,0.5607764799421286,0.6994531754605887,-0.7146784279227258
L167,1.385702286,1.396335116,-28.43674033,-7.143272932,0.660664368,0.48457883,0.546845881,0.471440552,0.338613492,0.112513977,0.057771152,0.132361163,0.982715244,0.856643682,0.885109952,0.9613306,85.07532174,223.9320565,2.294821486,2.328083718,0.540631988,0.908352357,0.914886554,0.546986531,0.520805083,0.434976643,0.32063952,56.6258998,66.90833219,0.0,696.0218869,3.314006364,0.310146638,4.657445478,3.662624473,0.537172631,-3.314006364,0.348618109,0.080456437,-2078.337209,-2078.23002,0.785892,0.000359514,8.530775567,1.16633,1.1491,-3.919235636,-0.26351,1.04205,1.04897,-0.786695,0.26752,0.285574,-8.885605674,-4.597635618,4.287970056,2.143985028,0.466421168,6.741620646,10.59929252,1.04205,1.04897,0.908352357,0.914886554,2.294821486,2.328083718,0.08636269490157991,0.471440552,0.660664368,0.41660002086237363,0.057771152,0.982715244,4.823842300626869,0.12254175368435424,1.1491,1.16633,-0.249651258371588,-0.9683358142676964,-0.7700873687144604,-0.6379384331943316
L168,1.405074415,1.39247586,0.079575923,0.601817793,0.566623183,0.568510063,0.522759038,0.523923779,0.225633619,0.234672009,0.177972419,0.275344763,0.907612747,0.902348118,0.86987514,0.770173313,111.0340729,274.8109046,2.422760888,2.443138598,0.545506429,0.880188921,0.908824078,0.571181956,0.588847324,0.55102499,0.46269277,57.11214886,65.54839253,64.01344099,970.0225738,3.143941299,1.715856653,4.843601821,3.536035558,0.394492439,-3.143941299,0.392094259,0.073481875,-3300.0335,-3299.86872,1.131861,0.000552675,2.098139493,1.23789,1.22598,-5.98932282,-0.23091,1.01312,0.96235,-0.343527,0.230891,0.259193,-8.413760257,-4.038441655,4.375318602,2.187659301,0.457109569,6.226100956,8.8597738,0.96235,1.01312,0.880188921,0.908824078,2.422760888,2.443138598,0.025549481837125063,0.522759038,0.568510063,0.3425018142862455,0.177972419,0.907612747,13.405430938664596,0.34044828699833973,1.22598,1.23789,-0.8811694705529795,-0.4728005543200874,-0.9969241737103639,-0.0783721370890706
L169,1.401032929,1.401372918,-43.83137002,-43.96780822,0.596463846,0.503633992,0.595042862,0.504169773,0.285827432,0.139722326,0.140747298,0.283637719,0.907100261,0.867545658,0.867592247,0.906448006,99.01997734,248.8969494,2.44805216,2.450183822,0.549880032,0.938874394,0.938920984,0.575883713,0.594458548,0.561067395,0.48498759,67.17624236,71.46185812,72.54932257,967.0233419,3.435200067,0.036178364,4.905803222,3.887556062,0.392552773,-3.435200067,0.452355995,0.067191492,-4457.41535,-4457.2595,1.30706,0.000522723,69.65269484,1.17781,1.17724,-7.236994651,-0.27031,1.14157,1.1588,-0.44227,0.397405,0.398586,-8.219198854,-4.354910063,3.864288791,1.932144395,0.517559662,6.287054459,10.22880429,1.14157,1.1588,0.938874394,0.938920984,2.44805216,2.450183822,0.05303409577846885,0.503633992,0.596463846,0.3650493458294954,0.139722326,0.907100261,6.883295368216698,0.27742830749994335,1.17724,1.17781,-0.9982119896811467,0.059773101448781424,-0.6526901266194377,-0.7576249722742132
